	chr	startpos	endpos	BAF	pval	LogR	ntot	nMaj1_A	nMin1_A	frac1_A	nMaj2_A	nMin2_A	frac2_A	SDfrac_A	SDfrac_A_BS	frac1_A_0.025	frac1_A_0.975	nMaj1_B	nMin1_B	frac1_B	nMaj2_B	nMin2_B	frac2_B	SDfrac_B	SDfrac_B_BS	frac1_B_0.025	frac1_B_0.975	nMaj1_C	nMin1_C	frac1_C	nMaj2_C	nMin2_C	frac2_C	SDfrac_C	SDfrac_C_BS	frac1_C_0.025	frac1_C_0.975	nMaj1_D	nMin1_D	frac1_D	nMaj2_D	nMin2_D	frac2_D	SDfrac_D	SDfrac_D_BS	frac1_D_0.025	frac1_D_0.975	nMaj1_E	nMin1_E	frac1_E	nMaj2_E	nMin2_E	frac2_E	SDfrac_E	SDfrac_E_BS	frac1_E_0.025	frac1_E_0.975	nMaj1_F	nMin1_F	frac1_F	nMaj2_F	nMin2_F	frac2_F	SDfrac_F	SDfrac_F_BS	frac1_F_0.025	frac1_F_0.975
1	1	787847	38019747	0.989192261736645	1	0.0266551829838369	2.08243487165212	2	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	1	38029150	78092479	0.500709656183173	1	-0.034881771913965	1.99370793731228	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	1	78107874	249223485	0.989633470195601	1	0.16428196001349	2.29511714010634	2	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4	2	19956	16260219	0.502397394818402	1	-0.0536052051814889	1.96745398481854	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5	2	16330876	17871253	0.980299872555461	1	-1.0565616283638	1.54112430516853	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6	2	17914318	33209393	0.502142110982873	1	-0.0297411471532316	2.000975925155	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7	2	33212282	33587856	0.955684160130869	4.37454727748675e-25	-1.00360646544411	0.99796914564502	0	0	0.564109289057341	1	0	0.435890710942659	0.0225064057301184	0.0227331006180232	0.516722767335847	0.604473666842982	0	0	0.782054644528669	2	0	0.217945355471331	0.0112532028650605	0.0113665503090116	0.758361383667922	0.802236833421489	1	0	0.973841800497006	1	1	0.0261581995029938	0.00232651093704039	0.00233566461267046	0.969230201254926	0.978272460745433	1	0	0.986920900248503	1	2	0.013079099751497	0.00116325546852025	0.00116783230633523	0.984615100627463	0.989136230372716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8	2	33617498	107640219	0.501276025302644	1	-0.0479728814404234	1.97531581461231	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9	2	107640555	115443537	0.524061985943099	3.87337883803949e-104	-0.0986014035839007	1.90573641382574	1	0	0.0937751306372962	1	1	0.906224869362704	0.00398073832153367	0.00408305250965329	0.0857214298071682	0.10132387882646	1	0	0.546887565318648	1	2	0.453112434681352	0.00199036916076684	0.00204152625482665	0.542860714903584	0.55066193941323	0	0	0.997856844215989	1	0	0.00214315578401136	0.000100175689823734	0.000102732556383314	0.997660360427898	0.998057171374161	0	0	0.998928422107994	2	0	0.00107157789200574	5.00878449118947e-05	5.13662781916614e-05	0.998830180213949	0.99902858568708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10	2	115449229	115712310	0.645901730048694	0.00177194111102385	0.380625674541337	2.67329202013413	1	1	0.158458565195917	2	1	0.841541434804083	0.0468671173206453	0.0464557144911452	0.0593184687021459	0.239812710982219	0	1	0.0792292825979586	2	1	0.920770717402041	0.0234335586603227	0.0232278572455726	0.0296592343510729	0.119906355491109	1	1	0.579229282597959	3	1	0.420770717402041	0.0234335586603223	0.0232278572455726	0.529659234351074	0.61990635549111	1	0	0.46135248179936	1	1	0.53864751820064	0.0140832458247805	0.0138114508266346	0.435760517427528	0.489611546315541	1	0	0.73067624089968	1	2	0.26932375910032	0.0070416229123903	0.0069057254133173	0.717880258713764	0.74480577315777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
